time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
0.379999,-1.005661,-1.005463,-0.004281,-0.003598
0.384999,-1.005681,-1.005483,-0.003624,-0.002793
0.389999,-1.005698,-1.005493,-0.003252,-0.002454
0.394998,-1.005713,-1.005507,-0.003042,-0.002119
0.399998,-1.005728,-1.005515,-0.002723,-0.001881
0.404998,-1.005740,-1.005525,-0.002048,-0.001173
0.409998,-1.005747,-1.005530,-0.001033,-0.000399
0.414998,-1.005750,-1.005530,-0.000259,0.000657
0.419998,-1.005748,-1.005526,0.000623,0.001426
0.424998,-1.005744,-1.005516,0.001138,0.002098
0.429998,-1.005737,-1.005507,0.001298,0.002258
0.434998,-1.005732,-1.005494,0.000667,0.001642
0.439998,-1.005731,-1.005488,0.000222,0.001189
0.444998,-1.005731,-1.005482,-0.000121,0.000823
0.449998,-1.005732,-1.005479,-0.000554,0.000566
0.454998,-1.005737,-1.005477,-0.001331,-0.000285
0.459998,-1.005746,-1.005479,-0.002247,-0.000987
0.464998,-1.005761,-1.005487,-0.003098,-0.002096
0.469997,-1.005778,-1.005496,-0.003732,-0.002782
0.474997,-1.005797,-1.005514,-0.003804,-0.003005
0.479997,-1.005816,-1.005526,-0.003883,-0.003143
0.484997,-1.005835,-1.005544,-0.003619,-0.002824
0.489997,-1.005853,-1.005555,-0.003395,-0.002734
0.494997,-1.005868,-1.005571,-0.002812,-0.002067
0.499997,-1.005880,-1.005578,-0.002347,-0.001620
0.504997,-1.005892,-1.005588,-0.002339,-0.001581
0.509997,-1.005903,-1.005594,-0.002044,-0.001480
0.514997,-1.005911,-1.005601,-0.001322,-0.000632
0.519997,-1.005917,-1.005603,-0.001015,-0.000330
0.524997,-1.005920,-1.005604,-0.000350,0.000362
0.529997,-1.005921,-1.005602,-0.000281,0.000633
0.534997,-1.005923,-1.005599,-0.000401,0.000431
0.539997,-1.005923,-1.005597,0.000196,0.000876
0.544997,-1.005920,-1.005590,0.001065,0.001876
0.549996,-1.005912,-1.005582,0.002080,0.002627
0.554996,-1.005898,-1.005563,0.003019,0.003847
0.559996,-1.005880,-1.005547,0.003881,0.004503
0.564996,-1.005859,-1.005518,0.004496,0.005292
0.569996,-1.005837,-1.005497,0.004255,0.005326
0.574996,-1.005816,-1.005466,0.003933,0.004846
0.579996,-1.005797,-1.005447,0.003943,0.004860
0.584996,-1.005775,-1.005417,0.004434,0.005373
0.589996,-1.005752,-1.005395,0.004772,0.005787
0.594996,-1.005728,-1.005360,0.004636,0.005616
0.599996,-1.005705,-1.005338,0.004542,0.005616
0.604996,-1.005684,-1.005306,0.004081,0.005077
0.609996,-1.005666,-1.005286,0.003335,0.004492
0.614996,-1.005650,-1.005260,0.002871,0.003860
0.619996,-1.005637,-1.005245,0.002475,0.003556
0.624996,-1.005625,-1.005224,0.002414,0.003343
0.629995,-1.005615,-1.005211,0.001920,0.002996
0.634995,-1.005607,-1.005195,0.001412,0.002237
0.639995,-1.005601,-1.005186,0.000915,0.001889
0.644995,-1.005597,-1.005176,0.000818,0.001633
0.649995,-1.005592,-1.005169,0.000833,0.001680
0.654995,-1.005588,-1.005159,0.000844,0.001656
0.659995,-1.005583,-1.005153,0.001138,0.001867
0.664995,-1.005577,-1.005141,0.001470,0.002288
0.669995,-1.005570,-1.005132,0.001474,0.002245
0.674995,-1.005561,-1.005118,0.001834,0.002665
0.679995,-1.005551,-1.005107,0.002090,0.002890
0.684995,-1.005540,-1.005089,0.002392,0.003288
0.689995,-1.005526,-1.005076,0.002858,0.003553
0.694995,-1.005510,-1.005053,0.003426,0.004307
0.699995,-1.005491,-1.005035,0.004064,0.004863
0.704994,-1.005471,-1.005005,0.003907,0.004804
0.709994,-1.005453,-1.004987,0.003461,0.004425
0.714994,-1.005436,-1.004961,0.003376,0.004184
0.719994,-1.005420,-1.004944,0.003157,0.004124
0.724994,-1.005406,-1.004920,0.002361,0.003286
0.729994,-1.005396,-1.004908,0.001636,0.002679
0.734994,-1.005390,-1.004893,0.001117,0.002014
0.739994,-1.005386,-1.004885,0.000695,0.001635
0.744994,-1.005383,-1.004876,0.000431,0.001232
0.749994,-1.005382,-1.004872,0.000054,0.000969
0.754994,-1.005382,-1.004867,-0.000212,0.000559
0.759994,-1.005384,-1.004865,-0.000449,0.000473
0.764994,-1.005388,-1.004863,-0.001076,-0.000191
0.769994,-1.005395,-1.004864,-0.001461,-0.000505
0.774994,-1.005403,-1.004868,-0.001757,-0.000826
0.779994,-1.005414,-1.004872,-0.002513,-0.001405
0.784993,-1.005429,-1.004882,-0.003250,-0.002298
0.789993,-1.005447,-1.004892,-0.004127,-0.002882
0.794993,-1.005470,-1.004911,-0.004932,-0.003852
0.799993,-1.005496,-1.004927,-0.005247,-0.004185
0.804993,-1.005522,-1.004952,-0.005299,-0.004194
0.809993,-1.005549,-1.004969,-0.005526,-0.004330
0.814993,-1.005576,-1.004995,-0.005158,-0.004150
0.819993,-1.005599,-1.005011,-0.004319,-0.003537
0.824993,-1.005619,-1.005030,-0.003849,-0.002705
0.829993,-1.005637,-1.005041,-0.003400,-0.002360
0.834993,-1.005652,-1.005054,-0.002860,-0.001709
0.839993,-1.005666,-1.005060,-0.002656,-0.001576
0.844993,-1.005677,-1.005069,-0.002040,-0.000908
0.849993,-1.005685,-1.005072,-0.001190,-0.000162
0.854993,-1.005689,-1.005071,-0.000492,0.000641
0.859993,-1.005690,-1.005068,-0.000091,0.000997
0.864992,-1.005689,-1.005061,0.000452,0.001654
0.869992,-1.005684,-1.005053,0.001236,0.002442
0.874992,-1.005675,-1.005037,0.002089,0.003361
0.879992,-1.005661,-1.005023,0.003213,0.004230
0.884992,-1.005642,-1.004995,0.004344,0.005571
0.889992,-1.005618,-1.004972,0.005001,0.006218
0.894992,-1.005591,-1.004934,0.005735,0.007055
0.899992,-1.005560,-1.004905,0.006342,0.007652
0.904992,-1.005527,-1.004857,0.006814,0.008340
0.909992,-1.005493,-1.004824,0.006690,0.008356
0.914992,-1.005461,-1.004775,0.006168,0.007818
0.919992,-1.005431,-1.004743,0.005916,0.007677
0.924992,-1.005403,-1.004698,0.005500,0.007239
0.929992,-1.005376,-1.004670,0.005054,0.006829
0.934992,-1.005351,-1.004629,0.005000,0.006621
0.939991,-1.005326,-1.004603,0.005022,0.006696
0.944991,-1.005302,-1.004563,0.004775,0.006594
0.949991,-1.005280,-1.004537,0.004300,0.006185
0.954991,-1.005258,-1.004500,0.004381,0.006209
0.959991,-1.005237,-1.004475,0.003915,0.005977
0.964991,-1.005220,-1.004442,0.003147,0.005034
0.969991,-1.005205,-1.004422,0.002963,0.004795
0.974991,-1.005190,-1.004393,0.003065,0.004866
0.979991,-1.005175,-1.004374,0.002991,0.004651
0.984991,-1.005159,-1.004345,0.003232,0.004971
0.989991,-1.005144,-1.004325,0.002962,0.004931
0.994991,-1.005130,-1.004297,0.002676,0.004437
0.999991,-1.005116,-1.004279,0.002592,0.004506
1.004991,-1.005104,-1.004253,0.002444,0.004141
1.009991,-1.005092,-1.004236,0.002378,0.004177
1.014991,-1.005081,-1.004212,0.001993,0.003720
1.019992,-1.005072,-1.004198,0.001591,0.003311
1.024992,-1.005065,-1.004179,0.001486,0.003121
1.029992,-1.005058,-1.004166,0.001119,0.002827
1.034992,-1.005053,-1.004150,0.000969,0.002610
1.039993,-1.005050,-1.004140,0.000720,0.002284
1.044993,-1.005046,-1.004126,0.000670,0.002280
1.049993,-1.005043,-1.004117,0.000725,0.002360
1.054993,-1.005038,-1.004103,0.001184,0.002737
1.059994,-1.005029,-1.004091,0.002208,0.003517
1.064994,-1.005016,-1.004068,0.002557,0.004121
1.069994,-1.005004,-1.004052,0.002563,0.004055
1.074994,-1.004990,-1.004027,0.002986,0.004539
1.079994,-1.004973,-1.004009,0.003587,0.004906
1.084995,-1.004953,-1.003977,0.004276,0.005704
1.089995,-1.004930,-1.003954,0.004716,0.006025
1.094995,-1.004906,-1.003917,0.004978,0.006455
1.099995,-1.004881,-1.003891,0.005127,0.006592
1.104996,-1.004855,-1.003851,0.005214,0.006719
1.109996,-1.004830,-1.003825,0.004710,0.006292
1.114996,-1.004808,-1.003788,0.004468,0.005921
1.119996,-1.004785,-1.003764,0.004656,0.006106
1.124997,-1.004761,-1.003727,0.004770,0.006300
1.129997,-1.004737,-1.003702,0.004953,0.006384
1.134997,-1.004711,-1.003663,0.005284,0.006841
1.139997,-1.004683,-1.003635,0.005726,0.007267
1.144997,-1.004655,-1.003590,0.005672,0.007350
1.149998,-1.004628,-1.003561,0.005115,0.006897
1.154998,-1.004604,-1.003521,0.004456,0.006245
1.159998,-1.004584,-1.003497,0.003966,0.005751
1.164998,-1.004565,-1.003463,0.003379,0.005156
1.169999,-1.004549,-1.003443,0.003124,0.004924
1.174999,-1.004534,-1.003414,0.003092,0.004832
1.179999,-1.004518,-1.003394,0.003181,0.005064
1.184999,-1.004502,-1.003364,0.003082,0.004876
1.190000,-1.004488,-1.003345,0.002794,0.004745
1.195000,-1.004475,-1.003317,0.002566,0.004332
1.200000,-1.004461,-1.003300,0.002764,0.004374
1.205000,-1.004448,-1.003273,0.002555,0.004311
1.210001,-1.004436,-1.003256,0.002538,0.004120
1.215001,-1.004422,-1.003231,0.002963,0.004513
1.220001,-1.004406,-1.003212,0.003343,0.004852
1.225001,-1.004389,-1.003183,0.003481,0.005022
1.230001,-1.004372,-1.003163,0.003188,0.004831
1.235002,-1.004356,-1.003134,0.003226,0.004785
1.240002,-1.004339,-1.003115,0.003407,0.004830
1.245002,-1.004321,-1.003085,0.003680,0.005275
1.250002,-1.004302,-1.003064,0.004176,0.005626
1.255003,-1.004278,-1.003028,0.005259,0.006802
1.260003,-1.004248,-1.003000,0.006582,0.007839
1.265003,-1.004211,-1.002949,0.007897,0.009420
1.270003,-1.004168,-1.002911,0.008895,0.010322
1.275004,-1.004121,-1.002847,0.009772,0.011344
1.280004,-1.004070,-1.002801,0.010531,0.011900
1.285004,-1.004015,-1.002727,0.011186,0.012751
1.290004,-1.003958,-1.002676,0.011701,0.013209
1.295004,-1.003898,-1.002595,0.012095,0.013803
1.300005,-1.003836,-1.002539,0.012624,0.014359
1.305005,-1.003773,-1.002453,0.012481,0.014306
1.310005,-1.003711,-1.002396,0.012109,0.014015
1.315005,-1.003652,-1.002312,0.011827,0.013633
1.320006,-1.003593,-1.002258,0.011740,0.013540
1.325006,-1.003536,-1.002177,0.011139,0.012993
1.330006,-1.003481,-1.002126,0.010818,0.012669
1.335006,-1.003429,-1.002050,0.010318,0.012104
1.340007,-1.003378,-1.002002,0.010037,0.011789
1.345007,-1.003329,-1.001932,0.009628,0.011483
1.350007,-1.003282,-1.001886,0.009049,0.011021
1.355007,-1.003239,-1.001821,0.008680,0.010423
1.360008,-1.003197,-1.001780,0.008063,0.009995
1.365008,-1.003158,-1.001721,0.007790,0.009542
1.370008,-1.003120,-1.001683,0.007417,0.009231
1.375008,-1.003084,-1.001629,0.007065,0.008769
1.380008,-1.003048,-1.001593,0.007447,0.008943
1.385009,-1.003008,-1.001538,0.008362,0.009955
1.390009,-1.002964,-1.001497,0.009162,0.010764
1.395009,-1.002916,-1.001431,0.009679,0.011399
1.400009,-1.002867,-1.001385,0.009730,0.011635
1.405010,-1.002820,-1.001316,0.009189,0.011103
1.410010,-1.002777,-1.001273,0.008260,0.010361
1.415010,-1.002738,-1.001212,0.007679,0.009599
1.420010,-1.002702,-1.001174,0.006748,0.008872
1.425011,-1.002671,-1.001124,0.005782,0.007747
1.430011,-1.002645,-1.001093,0.004776,0.006954
1.435011,-1.002625,-1.001054,0.003615,0.005633
1.440011,-1.002610,-1.001032,0.002682,0.004884
1.445011,-1.002599,-1.001005,0.001994,0.003967
1.450012,-1.002589,-1.000990,0.001826,0.003796
1.455012,-1.002581,-1.000967,0.001535,0.003428
1.460012,-1.002573,-1.000954,0.001455,0.003317
1.465012,-1.002566,-1.000934,0.001357,0.003290
1.470013,-1.002562,-1.000921,0.000346,0.002561
1.475013,-1.002564,-1.000909,-0.000852,0.001161
1.480013,-1.002570,-1.000905,-0.001348,0.000726
1.485013,-1.002577,-1.000901,-0.001500,0.000479
1.490014,-1.002585,-1.000899,-0.001501,0.000550
1.495014,-1.002593,-1.000896,-0.001763,0.000285
1.500014,-1.002602,-1.000895,-0.001990,0.000192
1.505014,-1.002612,-1.000895,-0.002012,0.000029
1.510015,-1.002622,-1.000895,-0.001839,0.000081
1.515015,-1.002630,-1.000893,-0.001430,0.000635
1.520015,-1.002635,-1.000890,-0.000923,0.001116
1.525015,-1.002639,-1.000883,-0.000549,0.001544
1.530015,-1.002641,-1.000876,-0.000205,0.001927
1.535016,-1.002640,-1.000864,0.000173,0.002382
1.540016,-1.002638,-1.000854,0.000618,0.002708
1.545016,-1.002634,-1.000837,0.001116,0.003235
1.550016,-1.002627,-1.000824,0.001153,0.003430
1.555017,-1.002623,-1.000804,0.000908,0.002992
1.560017,-1.002617,-1.000792,0.001441,0.003288
1.565017,-1.002608,-1.000771,0.002104,0.004185
1.570017,-1.002595,-1.000754,0.002719,0.004695
1.575018,-1.002580,-1.000724,0.003379,0.005424
1.580018,-1.002562,-1.000702,0.003688,0.005741
1.585018,-1.002544,-1.000668,0.003416,0.005560
1.590018,-1.002527,-1.000646,0.003354,0.005458
1.595019,-1.002511,-1.000613,0.002957,0.005198
1.600019,-1.002499,-1.000593,0.002343,0.004712
1.605019,-1.002489,-1.000566,0.001711,0.004012
1.610019,-1.002481,-1.000550,0.001392,0.003694
1.615019,-1.002475,-1.000529,0.001304,0.003505
1.620020,-1.002468,-1.000515,0.001387,0.003507
1.625020,-1.002460,-1.000493,0.001831,0.003899
1.630020,-1.002448,-1.000477,0.002953,0.004732
1.635020,-1.002429,-1.000446,0.004157,0.006131
1.640021,-1.002405,-1.000420,0.005333,0.007078
1.645021,-1.002375,-1.000375,0.006396,0.008401
1.650021,-1.002341,-1.000341,0.006762,0.008850
1.655021,-1.002308,-1.000288,0.006586,0.008669
1.660022,-1.002275,-1.000253,0.006570,0.008733
1.665022,-1.002244,-1.000202,0.005741,0.007938
1.670022,-1.002217,-1.000171,0.005183,0.007326
1.675022,-1.002193,-1.000128,0.004461,0.006606
1.680022,-1.002173,-1.000102,0.003913,0.006212
1.685023,-1.002154,-1.000066,0.003707,0.005884
1.690023,-1.002137,-1.000043,0.003267,0.005638
1.695023,-1.002122,-1.000010,0.002741,0.004930
1.700023,-1.002110,-0.999991,0.002351,0.004506
1.705024,-1.002098,-0.999964,0.002225,0.004441
1.710024,-1.002088,-0.999947,0.001808,0.004138
1.715024,-1.002083,-0.999924,0.000647,0.002884
1.720024,-1.002082,-0.999913,-0.000065,0.002175
1.725025,-1.002085,-0.999902,-0.000660,0.001521
1.730025,-1.002089,-0.999896,-0.001087,0.001089
1.735025,-1.002096,-0.999891,-0.001494,0.000541
1.740025,-1.002104,-0.999888,-0.001757,0.000456
1.745026,-1.002115,-0.999887,-0.002362,-0.000255
1.750026,-1.002129,-0.999889,-0.003037,-0.000765
1.755026,-1.002146,-0.999895,-0.003522,-0.001501
1.760026,-1.002164,-0.999901,-0.003685,-0.001632
1.765026,-1.002182,-0.999911,-0.003485,-0.001480
1.770027,-1.002198,-0.999916,-0.003176,-0.001154
1.775027,-1.002214,-0.999923,-0.003103,-0.000989
1.780027,-1.002229,-0.999927,-0.003126,-0.000915
1.785027,-1.002245,-0.999933,-0.003076,-0.000967
1.790028,-1.002259,-0.999936,-0.002464,-0.000333
1.795028,-1.002269,-0.999937,-0.001684,0.000460
1.800028,-1.002276,-0.999935,-0.001173,0.000809
1.805028,-1.002279,-0.999928,-0.000179,0.001757
1.810029,-1.002276,-0.999920,0.000948,0.002758
1.815029,-1.002270,-0.999902,0.001330,0.003431
1.820029,-1.002263,-0.999888,0.001710,0.003638
1.825029,-1.002252,-0.999865,0.002499,0.004607
1.830029,-1.002236,-0.999846,0.003652,0.005407
1.835030,-1.002213,-0.999810,0.005130,0.007124
1.840030,-1.002185,-0.999780,0.005847,0.007804
1.845030,-1.002155,-0.999732,0.006266,0.008373
1.850030,-1.002122,-0.999699,0.006481,0.008619
1.855031,-1.002091,-0.999648,0.005925,0.007985
1.860031,-1.002064,-0.999616,0.005297,0.007422
1.865031,-1.002038,-0.999573,0.004976,0.006979
1.870031,-1.002015,-0.999545,0.004327,0.006603
1.875032,-1.001997,-0.999508,0.003272,0.005426
1.880032,-1.001984,-0.999487,0.002125,0.004619
1.885032,-1.001975,-0.999462,0.001644,0.003742
1.890032,-1.001968,-0.999447,0.001181,0.003462
1.895033,-1.001963,-0.999427,0.000952,0.003069
1.900033,-1.001957,-0.999415,0.001222,0.003235
1.905033,-1.001951,-0.999395,0.001309,0.003401
1.910033,-1.001945,-0.999381,0.000954,0.003063
1.915033,-1.001941,-0.999363,0.000781,0.002878
1.920034,-1.001938,-0.999352,0.000480,0.002644
1.925034,-1.001936,-0.999336,0.000397,0.002517
1.930034,-1.001935,-0.999326,0.000125,0.002243
1.935034,-1.001932,-0.999313,0.000851,0.002868
1.940035,-1.001925,-0.999301,0.001838,0.003655
1.945035,-1.001914,-0.999276,0.002422,0.004590
1.950035,-1.001900,-0.999258,0.002815,0.004913
1.955035,-1.001886,-0.999227,0.003033,0.005285
1.960036,-1.001871,-0.999206,0.002921,0.005240
1.965036,-1.001857,-0.999175,0.002562,0.004858
1.970036,-1.001845,-0.999156,0.002160,0.004548
1.975036,-1.001835,-0.999129,0.002111,0.004337
1.980036,-1.001826,-0.999112,0.001507,0.003992
1.985037,-1.001820,-0.999090,0.000921,0.003235
1.990037,-1.001816,-0.999077,0.000692,0.003026
1.995037,-1.001814,-0.999059,0.000220,0.002543
2.000037,-1.001815,-0.999050,-0.000542,0.001934
2.005037,-1.001819,-0.999040,-0.001006,0.001283
2.010037,-1.001826,-0.999035,-0.001607,0.000841
2.015036,-1.001837,-0.999032,-0.002594,-0.000353
2.020036,-1.001851,-0.999034,-0.002883,-0.000614
2.025036,-1.001867,-0.999039,-0.003547,-0.001255
2.030035,-1.001887,-0.999045,-0.004410,-0.001987
2.035035,-1.001912,-0.999059,-0.005404,-0.003033
2.040035,-1.001942,-0.999072,-0.006353,-0.003806
2.045034,-1.001978,-0.999098,-0.007608,-0.005296
2.050034,-1.002018,-0.999120,-0.008508,-0.006023
2.055033,-1.002064,-0.999158,-0.009279,-0.007088
2.060033,-1.002111,-0.999187,-0.009521,-0.007370
2.065033,-1.002159,-0.999231,-0.009655,-0.007504
2.070032,-1.002207,-0.999261,-0.009676,-0.007519
2.075032,-1.002255,-0.999306,-0.009580,-0.007384
2.080032,-1.002302,-0.999335,-0.009114,-0.007016
2.085031,-1.002345,-0.999375,-0.008455,-0.006100
2.090031,-1.002386,-0.999399,-0.007909,-0.005594
2.095031,-1.002425,-0.999432,-0.007709,-0.005197
2.100030,-1.002461,-0.999452,-0.006682,-0.004321
2.105030,-1.002490,-0.999475,-0.005527,-0.002811
2.110029,-1.002514,-0.999485,-0.003967,-0.001554
2.115029,-1.002528,-0.999490,-0.002237,0.000644
2.120029,-1.002533,-0.999486,0.000136,0.002529
2.125028,-1.002526,-0.999464,0.002288,0.005397
2.130028,-1.002508,-0.999441,0.004409,0.007290
2.135028,-1.002480,-0.999392,0.006368,0.009843
2.140027,-1.002442,-0.999351,0.008455,0.011610
2.145027,-1.002393,-0.999276,0.010353,0.014119
2.150027,-1.002335,-0.999218,0.012543,0.015914
2.155026,-1.002266,-0.999117,0.014608,0.018655
2.160026,-1.002187,-0.999040,0.016489,0.020440
2.165025,-1.002100,-0.998913,0.018276,0.022944
2.170025,-1.002003,-0.998820,0.019944,0.024314
2.175025,-1.001899,-0.998669,0.021738,0.026699
2.180024,-1.001785,-0.998561,0.023346,0.028206
2.185024,-1.001665,-0.998388,0.024514,0.029938
2.190024,-1.001539,-0.998267,0.025470,0.030855
2.195023,-1.001409,-0.998080,0.026247,0.032123
2.200023,-1.001277,-0.997951,0.026733,0.032573
2.205023,-1.001141,-0.997753,0.027506,0.033695
2.210022,-1.001001,-0.997617,0.028344,0.034540
2.215022,-1.000858,-0.997408,0.028899,0.035496
2.220021,-1.000712,-0.997265,0.029289,0.035988
2.225021,-1.000565,-0.997048,0.029358,0.036351
2.230021,-1.000418,-0.996903,0.029493,0.036514
2.235020,-1.000270,-0.996683,0.029494,0.036722
2.240020,-1.000124,-0.996536,0.029010,0.036518
2.245020,-0.999980,-0.996319,0.028471,0.035845
2.250019,-0.999840,-0.996176,0.027560,0.035294
2.255019,-0.999705,-0.995966,0.026808,0.034301
2.260019,-0.999574,-0.995830,0.025942,0.033651
2.265018,-0.999448,-0.995630,0.024584,0.032196
2.270018,-0.999330,-0.995503,0.022697,0.030651
2.275017,-0.999222,-0.995324,0.020799,0.028336
2.280017,-0.999126,-0.995212,0.018345,0.026314
2.285017,-0.999040,-0.995060,0.016290,0.023700
2.290016,-0.998964,-0.994967,0.014642,0.022288
2.295016,-0.998896,-0.994837,0.012769,0.019993
2.300016,-0.998838,-0.994759,0.010996,0.018441
2.305015,-0.998789,-0.994653,0.009094,0.016114
2.310015,-0.998748,-0.994590,0.007379,0.014688
2.315015,-0.998717,-0.994506,0.005707,0.012486
2.320014,-0.998692,-0.994457,0.004250,0.011238
2.325014,-0.998676,-0.994394,0.002619,0.009170
2.330014,-0.998668,-0.994359,0.000713,0.007618
2.335013,-0.998670,-0.994318,-0.001130,0.005125
2.340013,-0.998680,-0.994299,-0.002412,0.003915
2.345012,-0.998696,-0.994279,-0.003846,0.002141
2.350012,-0.998720,-0.994272,-0.005531,0.000711
2.355012,-0.998753,-0.994272,-0.007222,-0.001494
2.360011,-0.998794,-0.994279,-0.008915,-0.002913
2.365011,-0.998844,-0.994301,-0.010486,-0.004979
2.370011,-0.998901,-0.994322,-0.012103,-0.006311
2.375010,-0.998967,-0.994364,-0.013976,-0.008663
2.380010,-0.999041,-0.994401,-0.015489,-0.009965
2.385010,-0.999122,-0.994464,-0.016445,-0.011471
2.390009,-0.999207,-0.994511,-0.017311,-0.012187
2.395009,-0.999296,-0.994586,-0.018157,-0.013378
2.400008,-0.999390,-0.994641,-0.019487,-0.014492
2.405008,-0.999491,-0.994731,-0.020728,-0.016141
2.410008,-0.999599,-0.994796,-0.021957,-0.017154
2.415007,-0.999712,-0.994903,-0.023065,-0.018678
2.420007,-0.999830,-0.994978,-0.023860,-0.019374
2.425007,-0.999951,-0.995096,-0.024592,-0.020263
2.430006,-1.000077,-0.995178,-0.025441,-0.020954
2.435006,-1.000207,-0.995306,-0.026400,-0.022223
2.440006,-1.000341,-0.995396,-0.027209,-0.022969
2.445005,-1.000478,-0.995536,-0.027546,-0.023606
2.450005,-1.000616,-0.995630,-0.027410,-0.023646
2.455004,-1.000752,-0.995771,-0.026954,-0.023241
2.460004,-1.000885,-0.995864,-0.026341,-0.022806
2.465004,-1.001015,-0.995999,-0.025809,-0.022201
2.470003,-1.001143,-0.996088,-0.025527,-0.021915
2.475003,-1.001269,-0.996218,-0.024946,-0.021371
2.480003,-1.001392,-0.996304,-0.024497,-0.021186
2.485002,-1.001512,-0.996429,-0.023671,-0.020227
2.490002,-1.001629,-0.996509,-0.023144,-0.019819
2.495002,-1.001742,-0.996627,-0.022345,-0.018896
2.500001,-1.001852,-0.996702,-0.021719,-0.018451
2.505001,-1.001958,-0.996811,-0.020916,-0.017616
2.510000,-1.002061,-0.996881,-0.020446,-0.017284
2.515000,-1.002162,-0.996984,-0.019991,-0.016731
2.520000,-1.002261,-0.997051,-0.019772,-0.016509
2.524999,-1.002360,-0.997150,-0.019752,-0.016562
2.529999,-1.002459,-0.997216,-0.019766,-0.016566
2.534999,-1.002557,-0.997315,-0.019423,-0.016305
2.539998,-1.002652,-0.997380,-0.018857,-0.015939
2.544998,-1.002744,-0.997475,-0.018040,-0.015089
2.549998,-1.002833,-0.997534,-0.017482,-0.014536
2.554997,-1.002918,-0.997620,-0.016478,-0.013500
2.559997,-1.002997,-0.997674,-0.015482,-0.012583
2.564996,-1.003071,-0.997747,-0.014468,-0.011494
2.569996,-1.003139,-0.997792,-0.013151,-0.010492
2.574996,-1.003201,-0.997851,-0.011606,-0.008659
2.579995,-1.003253,-0.997884,-0.009878,-0.007067
2.584995,-1.003300,-0.997924,-0.009026,-0.005921
2.589995,-1.003343,-0.997947,-0.008257,-0.005239
2.594994,-1.003382,-0.997977,-0.007470,-0.004236
2.599994,-1.003416,-0.997993,-0.006503,-0.003629
2.604994,-1.003444,-0.998011,-0.005108,-0.002061
